plan_id,user_segment,agent_version,total_revenue,net_profit,profit_margin,aesthetic_score,logic_score,is_converted,created_at
4b57f8e2,high_net_worth,v2-aesthetic-first,27390.0,1369.5,0.05,8.47,5.09,False,2026-01-12 00:29:31
95719faf,standard,v2-aesthetic-first,13649.0,891.31,0.0653,8.95,8.65,False,2026-02-06 05:11:09
107d30df,high_net_worth,v1-balanced,16483.5,4432.59,0.2689,7.09,9.98,False,2026-01-07 15:02:35
0e8698de,price_sensitive,v1-balanced,10036.0,1846.12,0.184,7.38,8.34,True,2026-02-08 19:39:24
33b50b1d,standard,v1-balanced,10822.0,2555.19,0.2361,7.07,9.99,False,2026-01-17 01:48:54
3c986627,price_sensitive,v3-profit-seeker-p2-patched,18986.0,5770.8,0.304,6.08,8.85,False,2026-01-31 09:32:29
9abfbc2d,price_sensitive,v3-profit-seeker-p2-patched,5674.0,1334.63,0.2352,7.28,8.76,True,2026-01-02 09:29:02
48ae717f,standard,v1-balanced,9505.0,2133.77,0.2245,7.52,9.03,False,2026-02-02 12:11:24
802b078d,standard,v2-aesthetic-first,3394.0,282.38,0.0832,8.44,9.7,True,2026-02-08 13:46:11
e49061b9,standard,v1-balanced,10075.0,2305.52,0.2288,7.13,9.53,True,2026-01-25 05:15:25
c6f138bd,price_sensitive,v3-profit-seeker-p2-patched,17501.0,3759.17,0.2148,7.82,9.92,False,2026-01-18 21:33:56
b59e30e7,high_net_worth,v2-aesthetic-first,9427.5,633.6,0.0672,8.41,9.05,True,2026-01-12 01:48:28
4374c220,price_sensitive,v3-profit-seeker-p2-patched,3247.0,691.99,0.2131,5.73,9.44,True,2026-01-03 05:25:42
b9f5965d,price_sensitive,v3-profit-seeker-p2-patched,17026.0,3131.24,0.1839,5.76,6.54,False,2026-01-15 18:28:18
e4581cab,price_sensitive,v3-profit-seeker-p2-patched,12563.0,3754.33,0.2988,6.42,7.75,False,2026-01-25 23:23:44
eb63aea5,price_sensitive,v3-profit-seeker-p2-patched,12774.0,2913.63,0.2281,5.55,7.63,True,2026-01-21 11:52:15
12d6ab2c,price_sensitive,v1-balanced,4589.0,917.39,0.1999,7.22,9.99,False,2026-01-13 12:09:21
718789a6,price_sensitive,v1-balanced,6822.0,1942.97,0.2848,6.6,9.01,False,2026-01-29 13:19:59
0d2229b4,standard,v2-aesthetic-first,10184.0,585.43,0.0575,9.29,9.25,True,2026-01-16 09:46:05
8bf8d899,price_sensitive,v3-profit-seeker-p2-patched,19089.0,4707.13,0.2466,6.21,8.75,False,2026-01-28 14:31:07
c08526b9,price_sensitive,v3-profit-seeker-p2-patched,13504.0,3515.71,0.2603,7.49,9.25,False,2026-01-16 13:35:03
cb48e843,standard,v3-profit-seeker-p2-patched,16374.0,3394.01,0.2073,5.53,7.3,False,2026-02-03 06:20:35
ac56f723,standard,v1-balanced,11857.0,2631.99,0.222,6.81,5.07,False,2026-01-09 09:50:36
5a6f8b55,standard,v3-profit-seeker-p2-patched,6766.0,1777.84,0.2628,6.22,8.91,False,2026-01-13 23:23:52
c1a105c3,price_sensitive,v3-profit-seeker-p2-patched,6462.0,1526.6,0.2362,8.49,7.7,False,2026-01-11 13:39:59
00285cde,standard,v2-aesthetic-first,8391.0,538.39,0.0642,8.41,6.07,False,2026-01-04 07:14:55
2e8ae110,standard,v3-profit-seeker-p2-patched,9733.0,2134.18,0.2193,7.32,9.06,False,2026-02-05 16:47:12
177d16a4,standard,v2-aesthetic-first,7009.0,474.71,0.0677,7.68,8.92,True,2026-01-12 20:48:40
de53425c,high_net_worth,v2-aesthetic-first,11481.0,898.91,0.0783,9.1,7.83,False,2026-01-09 03:49:47
37215a39,high_net_worth,v2-aesthetic-first,21786.0,1356.84,0.0623,9.27,7.32,True,2026-02-04 21:56:23
dbb3848b,price_sensitive,v3-profit-seeker-p2-patched,4245.0,1177.5,0.2774,6.39,6.42,False,2026-01-20 11:35:46
338d36a5,price_sensitive,v3-profit-seeker-p2-patched,12000.0,3402.58,0.2835,7.28,8.48,False,2026-01-12 04:56:13
dde9128d,price_sensitive,v3-profit-seeker-p2-patched,17619.0,4372.11,0.2481,7.74,7.8,False,2026-01-30 05:19:51
31a2f07c,price_sensitive,v3-profit-seeker-p2-patched,19746.0,4407.69,0.2232,6.76,6.7,False,2026-01-03 23:57:59
9f820c49,price_sensitive,v1-balanced,13059.0,3101.48,0.2375,6.21,9.8,False,2026-02-05 11:57:00
5ca3a6b8,price_sensitive,v3-profit-seeker-p2-patched,12836.0,3735.51,0.291,7.72,9.1,False,2026-01-23 21:11:42
d8d3d7e6,standard,v1-balanced,8173.0,1616.04,0.1977,7.3,9.47,False,2026-01-25 06:56:33
46358d71,price_sensitive,v3-profit-seeker-p2-patched,19446.0,5804.98,0.2985,7.0,8.37,False,2026-01-16 23:34:07
bd5ceefe,price_sensitive,v3-profit-seeker-p2-patched,12681.0,3162.64,0.2494,5.87,6.96,False,2026-01-19 02:17:06
dcbaa4dc,price_sensitive,v3-profit-seeker-p2-patched,13167.0,3673.87,0.279,5.02,5.53,False,2026-02-01 08:22:12
b7fe9f4b,price_sensitive,v3-profit-seeker-p2-patched,13659.0,3029.76,0.2218,5.94,6.3,False,2026-01-04 18:58:49
02f72a4d,high_net_worth,v2-aesthetic-first,14161.5,1129.33,0.0797,8.48,9.78,False,2026-01-17 22:11:53
439cc5ee,standard,v2-aesthetic-first,11158.0,940.57,0.0843,8.24,6.02,True,2026-01-19 12:10:19
0f121ce0,high_net_worth,v2-aesthetic-first,29836.5,1491.83,0.05,10.0,9.6,False,2026-02-03 15:32:12
f04e3605,high_net_worth,v2-aesthetic-first,26023.5,2502.59,0.0962,8.28,9.29,True,2026-02-01 07:06:22
daf4f47f,high_net_worth,v2-aesthetic-first,20826.0,1715.33,0.0824,8.43,8.88,False,2026-01-03 00:40:33
02b267a5,high_net_worth,v2-aesthetic-first,9889.5,942.25,0.0953,8.5,5.95,False,2026-02-09 11:27:58
40134dee,standard,v1-balanced,5820.0,923.75,0.1587,7.84,9.3,False,2026-02-03 18:25:22
4be87aec,high_net_worth,v1-balanced,22857.0,3800.34,0.1663,8.51,8.77,True,2026-02-01 15:13:35
f968b247,standard,v3-profit-seeker-p2-patched,16154.0,3365.18,0.2083,6.73,9.42,False,2026-02-08 14:56:58
b525bafc,price_sensitive,v3-profit-seeker-p2-patched,16197.0,3944.47,0.2435,6.73,7.09,True,2026-01-28 15:25:43
61e2215a,price_sensitive,v3-profit-seeker-p2-patched,16465.0,4158.64,0.2526,5.84,7.58,False,2026-01-15 15:38:58
1e2d4976,price_sensitive,v3-profit-seeker-p2-patched,18840.0,4506.99,0.2392,4.87,7.49,False,2026-01-07 18:25:41
f74855e6,standard,v2-aesthetic-first,17667.0,1232.69,0.0698,7.41,9.97,False,2026-01-20 22:03:35
3e23b2c9,standard,v2-aesthetic-first,4641.0,298.64,0.0643,8.77,5.5,False,2026-01-23 18:25:11
4e3c3f84,price_sensitive,v2-aesthetic-first,13688.0,764.55,0.0559,8.86,5.97,True,2026-01-25 12:59:49
a865b116,price_sensitive,v3-profit-seeker-p2-patched,15886.0,4258.72,0.2681,5.45,8.12,True,2026-02-03 04:17:53
df9d4cbb,price_sensitive,v3-profit-seeker-p2-patched,3228.0,800.04,0.2478,7.37,5.18,True,2026-01-25 11:33:03
1968fbab,price_sensitive,v3-profit-seeker-p2-patched,10925.0,2101.07,0.1923,5.51,5.73,True,2026-01-27 05:23:57
128174d5,high_net_worth,v2-aesthetic-first,26019.0,1759.9,0.0676,8.82,7.7,True,2026-01-31 11:03:55
0cabdcbb,standard,v1-balanced,4085.0,767.09,0.1878,8.15,5.87,False,2026-01-17 04:45:13
e33db62c,standard,v3-profit-seeker-p2-patched,3654.0,800.98,0.2192,5.62,9.41,False,2026-01-13 00:30:01
d417d0db,price_sensitive,v3-profit-seeker-p2-patched,17028.0,3439.53,0.202,5.67,8.04,True,2026-01-03 01:04:19
55466797,price_sensitive,v3-profit-seeker-p2-patched,3014.0,641.58,0.2129,6.0,7.43,False,2026-01-30 09:50:03
96a31aea,price_sensitive,v3-profit-seeker-p2-patched,4083.0,1022.94,0.2505,5.76,8.71,False,2026-01-04 09:01:48
d6a537ab,high_net_worth,v2-aesthetic-first,16993.5,1183.41,0.0696,8.67,9.88,True,2026-02-01 09:14:28
15351fd2,high_net_worth,v2-aesthetic-first,22111.5,2026.59,0.0917,9.2,7.77,True,2026-02-09 15:41:51
b590009b,standard,v1-balanced,8377.0,971.92,0.116,9.08,9.71,False,2026-01-09 14:45:45
3016eb96,price_sensitive,v3-profit-seeker-p2-patched,16057.0,4166.04,0.2595,5.65,7.73,False,2026-01-19 17:48:16
25df06d9,price_sensitive,v3-profit-seeker-p2-patched,10421.0,2285.54,0.2193,7.22,9.98,False,2026-01-21 01:22:57
f33cf3c9,price_sensitive,v3-profit-seeker-p2-patched,19384.0,4388.75,0.2264,5.92,8.29,False,2026-01-06 18:30:29
5860cadc,price_sensitive,v3-profit-seeker-p2-patched,12894.0,2745.49,0.2129,5.75,9.95,True,2026-01-09 23:39:10
ad026d41,high_net_worth,v2-aesthetic-first,5415.0,302.55,0.0559,9.77,6.36,False,2026-02-09 10:18:30
ab7aec7d,price_sensitive,v3-profit-seeker-p2-patched,14324.0,3751.19,0.2619,6.23,8.22,False,2026-01-23 19:52:59
aabac3d8,standard,v1-balanced,12121.0,2180.42,0.1799,7.03,8.93,True,2026-02-04 10:57:43
8b0afa36,price_sensitive,v3-profit-seeker-p2-patched,16484.0,3798.81,0.2305,7.75,9.71,True,2026-02-03 05:20:49
b9822a86,standard,v1-balanced,7075.0,1803.91,0.255,6.51,9.91,True,2026-01-07 09:32:55
4d57e702,standard,v1-balanced,7688.0,1799.62,0.2341,5.76,9.26,True,2026-02-05 01:43:22
c0fb8802,price_sensitive,v3-profit-seeker-p2-patched,15910.0,4154.7,0.2611,6.76,5.73,False,2026-01-14 01:07:09
a98c23b8,high_net_worth,v2-aesthetic-first,17637.0,1754.29,0.0995,9.11,7.02,False,2026-01-25 21:20:22
aa887b08,standard,v1-balanced,4425.0,711.95,0.1609,7.23,9.55,True,2026-01-26 15:58:07
f6c2b9bb,price_sensitive,v1-balanced,7493.0,908.58,0.1213,7.26,9.33,False,2026-02-02 03:52:42
6f8d1978,price_sensitive,v3-profit-seeker-p2-patched,17014.0,4286.96,0.252,3.88,7.42,False,2026-01-11 13:18:16
92accefe,standard,v1-balanced,5034.0,769.93,0.1529,7.13,9.76,True,2026-02-06 16:55:49
022259bb,high_net_worth,v2-aesthetic-first,12591.0,916.81,0.0728,9.27,9.03,True,2026-02-01 09:03:31
c6f4634c,high_net_worth,v2-aesthetic-first,5730.0,552.77,0.0965,8.14,4.66,False,2026-01-24 08:52:29
dfe87b5d,standard,v2-aesthetic-first,4526.0,226.3,0.05,9.41,7.5,True,2026-01-22 07:12:11
3d71c30f,price_sensitive,v1-balanced,19738.0,3645.69,0.1847,6.95,9.13,True,2026-01-25 18:39:55
699e6154,high_net_worth,v2-aesthetic-first,25282.5,1264.12,0.05,8.89,9.52,False,2026-01-29 11:46:42
09d14be8,price_sensitive,v1-balanced,17436.0,3732.83,0.2141,7.03,8.96,False,2026-01-28 15:12:31
010057ca,price_sensitive,v1-balanced,15457.0,3230.3,0.209,8.41,9.67,False,2026-01-13 05:57:59
dcfddd03,high_net_worth,v2-aesthetic-first,12514.5,625.73,0.05,8.49,9.64,True,2026-02-03 09:23:53
181a9310,standard,v1-balanced,4637.0,867.38,0.1871,6.62,8.05,False,2026-01-31 04:08:49
eb096894,price_sensitive,v3-profit-seeker-p2-patched,18440.0,3643.92,0.1976,8.09,8.76,False,2026-01-23 01:42:32
48e39360,price_sensitive,v1-balanced,9002.0,2361.57,0.2623,8.04,9.67,False,2026-01-09 15:59:15
12497551,high_net_worth,v2-aesthetic-first,6493.5,941.27,0.145,8.11,9.49,True,2026-02-06 15:00:23
9cf741d8,price_sensitive,v2-aesthetic-first,15669.0,1606.48,0.1025,9.12,8.0,True,2026-01-04 07:50:12
037f55f1,price_sensitive,v3-profit-seeker-p2-patched,7796.0,1674.07,0.2147,6.76,9.54,True,2026-01-23 17:34:23
4fafa293,standard,v1-balanced,6557.0,846.86,0.1292,8.63,9.01,True,2026-01-06 09:58:51
0272fe91,price_sensitive,v3-profit-seeker-p2-patched,6098.0,1123.32,0.1842,8.01,8.22,False,2026-01-14 19:15:59
9a46021b,high_net_worth,v2-aesthetic-first,26215.5,2402.82,0.0917,9.21,9.19,False,2026-02-04 22:04:03
5f38436e,price_sensitive,v3-profit-seeker-p2-patched,11795.0,2607.83,0.2211,6.34,9.14,False,2026-01-27 17:19:51
4986c44a,price_sensitive,v3-profit-seeker-p2-patched,10538.0,2477.53,0.2351,7.05,7.04,False,2026-02-05 08:19:54
49a95810,standard,v3-profit-seeker-p2-patched,7950.0,2106.7,0.265,4.71,9.69,False,2026-01-22 04:28:11
b39c86d4,price_sensitive,v1-balanced,15765.0,2978.94,0.189,8.99,8.87,True,2026-01-20 02:33:08
bf34baea,price_sensitive,v3-profit-seeker-p2-patched,10028.0,2283.5,0.2277,5.46,9.07,True,2026-01-06 14:23:21
5631b474,price_sensitive,v3-profit-seeker-p2-patched,18989.0,4215.33,0.222,8.56,8.7,False,2026-01-21 11:37:00
a5ab15d7,standard,v2-aesthetic-first,16303.0,838.34,0.0514,8.98,4.82,True,2026-02-02 16:37:15
18fb04c8,price_sensitive,v1-balanced,7186.0,949.41,0.1321,8.57,8.25,False,2026-01-09 22:59:31
80d5bd7a,price_sensitive,v3-profit-seeker-p2-patched,16487.0,4272.58,0.2591,5.16,7.52,False,2026-02-01 18:05:40
6cc4a010,price_sensitive,v1-balanced,16313.0,2495.38,0.153,8.19,7.88,False,2026-01-22 11:40:01
5088ad52,price_sensitive,v3-profit-seeker-p2-patched,13358.0,2836.55,0.2123,6.86,4.5,False,2026-01-08 13:30:32
f5ebf23f,price_sensitive,v3-profit-seeker-p2-patched,9036.0,2158.96,0.2389,7.2,9.33,True,2026-02-03 10:56:22
1394f823,price_sensitive,v3-profit-seeker-p2-patched,15629.0,3278.31,0.2098,6.78,8.6,False,2026-01-26 02:58:14
e7fac458,standard,v1-balanced,4254.0,769.87,0.181,7.02,8.68,False,2026-01-14 13:20:02
606e156d,standard,v3-profit-seeker-p2-patched,6979.0,1659.09,0.2377,8.58,7.67,False,2026-02-07 12:35:02
c31d35ed,standard,v1-balanced,18807.0,2077.61,0.1105,8.45,9.33,False,2026-01-25 02:31:38
6a58111b,standard,v1-balanced,12078.0,2258.71,0.187,6.64,8.9,False,2026-01-25 01:46:12
3ce3a7be,price_sensitive,v3-profit-seeker-p2-patched,4284.0,1117.8,0.2609,6.07,9.68,False,2026-01-21 16:41:51
51482913,standard,v1-balanced,7472.0,1225.06,0.164,8.24,9.24,True,2026-02-07 17:41:16
dcd50e0d,price_sensitive,v1-balanced,11331.0,1724.42,0.1522,7.81,5.25,False,2026-02-02 12:55:58
add6e0ac,price_sensitive,v3-profit-seeker-p2-patched,8380.0,2488.65,0.297,6.89,9.36,False,2026-01-10 17:14:15
4aabbe0a,standard,v1-balanced,6850.0,1202.04,0.1755,7.56,8.23,False,2026-01-04 02:08:56
8d4927d5,standard,v1-balanced,5786.0,1017.04,0.1758,6.89,9.92,False,2026-02-02 10:21:07
08524630,price_sensitive,v3-profit-seeker-p2-patched,8117.0,1942.74,0.2393,5.86,9.98,False,2026-01-11 03:23:21
5ac4273f,high_net_worth,v2-aesthetic-first,12846.0,1355.59,0.1055,8.29,6.24,True,2026-01-17 04:51:35
132912e1,price_sensitive,v3-profit-seeker-p2-patched,6140.0,1544.57,0.2516,7.53,8.97,False,2026-02-03 15:43:14
70432cee,high_net_worth,v3-profit-seeker-p2-patched,8065.5,1864.22,0.2311,4.27,9.77,False,2026-01-25 13:26:11
7c023adb,high_net_worth,v2-aesthetic-first,21822.0,2379.91,0.1091,9.12,9.63,False,2026-01-25 00:40:42
a62e24b9,price_sensitive,v3-profit-seeker-p2-patched,4418.0,1109.73,0.2512,5.18,7.59,False,2026-01-31 20:06:47
87310e60,price_sensitive,v1-balanced,3267.0,776.81,0.2378,6.81,9.43,False,2026-01-13 09:52:41
dfa9cbc4,high_net_worth,v2-aesthetic-first,17184.0,1598.19,0.093,8.69,6.02,False,2026-01-28 10:16:14
0a35f280,price_sensitive,v1-balanced,10346.0,1823.45,0.1762,8.48,6.95,False,2026-01-11 22:31:02
2f40b759,price_sensitive,v3-profit-seeker-p2-patched,16134.0,4269.97,0.2647,7.63,7.68,False,2026-01-08 08:10:40
06b7be96,price_sensitive,v3-profit-seeker-p2-patched,14714.0,4029.73,0.2739,6.6,8.28,False,2026-01-14 18:07:51
e0df30f2,price_sensitive,v3-profit-seeker-p2-patched,17841.0,4448.16,0.2493,6.59,6.37,False,2026-01-20 05:06:10
3f679ec5,price_sensitive,v3-profit-seeker-p2-patched,12371.0,3403.94,0.2752,7.59,9.44,False,2026-01-01 10:50:26
38e051c5,price_sensitive,v1-balanced,10311.0,2196.61,0.213,7.22,7.85,True,2026-02-03 17:11:20
7a27870e,price_sensitive,v3-profit-seeker-p2-patched,16523.0,5749.44,0.348,6.29,9.77,False,2026-01-01 12:46:49
4b62ca79,high_net_worth,v2-aesthetic-first,7653.0,513.64,0.0671,8.61,8.15,True,2026-01-20 04:57:24
9a515088,standard,v3-profit-seeker-p2-patched,14631.0,3444.71,0.2354,5.63,9.39,False,2026-01-23 09:50:05
8a56b9a0,standard,v2-aesthetic-first,12937.0,966.29,0.0747,8.09,9.82,False,2026-02-06 23:41:49
9c209169,high_net_worth,v1-balanced,14451.0,2248.87,0.1556,7.69,7.89,False,2026-01-07 06:41:04
112f9dd5,standard,v1-balanced,14404.0,2349.19,0.1631,8.02,6.84,False,2026-01-21 14:07:31
e60ebb41,standard,v1-balanced,9169.0,1513.78,0.1651,8.8,9.43,True,2026-01-27 20:12:03
48d556ab,standard,v3-profit-seeker-p2-patched,15256.0,5061.46,0.3318,6.41,9.9,False,2026-01-09 11:55:17
2201b317,high_net_worth,v2-aesthetic-first,27784.5,2226.17,0.0801,8.97,6.96,True,2026-01-02 05:54:22
5af1ba57,standard,v1-balanced,5961.0,1192.63,0.2001,8.66,4.09,True,2026-01-11 05:27:58
c6e7dc8f,standard,v1-balanced,15667.0,2746.29,0.1753,7.21,8.71,False,2026-01-20 19:39:36
858d72bc,standard,v1-balanced,8801.0,1533.22,0.1742,8.8,6.98,False,2026-01-09 07:47:41
f5194e61,standard,v2-aesthetic-first,5722.0,756.49,0.1322,8.79,7.99,False,2026-01-09 16:04:01
869012a2,price_sensitive,v3-profit-seeker-p2-patched,16393.0,3575.25,0.2181,7.47,9.23,True,2026-02-06 14:51:10
1e1d1bea,price_sensitive,v1-balanced,14820.0,1442.37,0.0973,8.85,9.94,False,2026-01-31 22:22:36
afb71e8b,standard,v1-balanced,13848.0,2240.47,0.1618,7.41,9.78,False,2026-01-24 06:29:20
ed5e10e2,high_net_worth,v2-aesthetic-first,7044.0,352.2,0.05,10.0,7.4,False,2026-01-26 05:24:57
11c68f6f,standard,v1-balanced,19292.0,2709.98,0.1405,7.81,9.78,False,2026-01-02 13:23:40
6ad080ef,price_sensitive,v2-aesthetic-first,8755.0,437.75,0.05,9.51,9.13,True,2026-01-26 14:29:11
aa933191,standard,v1-balanced,14959.0,3151.46,0.2107,6.05,7.64,False,2026-01-16 19:29:14
98ec886b,standard,v3-profit-seeker-p2-patched,14607.0,3951.48,0.2705,5.23,7.51,False,2026-01-31 09:41:10
b3f967ea,standard,v2-aesthetic-first,18450.0,922.5,0.05,10.0,5.09,False,2026-01-22 03:12:16
9c8608ea,high_net_worth,v1-balanced,27582.0,4989.49,0.1809,8.84,8.63,False,2026-01-27 11:30:55
6ed5e81f,price_sensitive,v1-balanced,7766.0,1633.64,0.2104,7.73,8.48,False,2026-02-09 08:36:21
e884faa5,price_sensitive,v3-profit-seeker-p2-patched,8015.0,1730.91,0.216,5.6,5.43,True,2026-02-03 18:39:25
1b08b885,price_sensitive,v1-balanced,3534.0,814.06,0.2303,7.08,8.53,False,2026-01-16 09:27:13
54c2f216,standard,v1-balanced,14460.0,2191.33,0.1515,7.71,8.47,True,2026-01-13 09:34:48
8c867e91,price_sensitive,v3-profit-seeker-p2-patched,3605.0,705.67,0.1957,8.01,9.09,False,2026-01-28 06:25:10
33940e90,standard,v3-profit-seeker-p2-patched,9136.0,2945.88,0.3224,6.0,9.07,False,2026-02-07 17:50:51
3e8736b9,standard,v1-balanced,7770.0,1109.39,0.1428,8.22,8.53,True,2026-01-23 06:34:57
6faac8b4,high_net_worth,v2-aesthetic-first,15513.0,1263.28,0.0814,9.02,8.56,False,2026-01-08 20:15:14
3b79dddc,price_sensitive,v3-profit-seeker-p2-patched,19379.0,3904.84,0.2015,7.67,6.27,False,2026-01-09 22:52:09
bf612be6,standard,v3-profit-seeker-p2-patched,16662.0,4097.24,0.2459,4.73,9.38,False,2026-01-15 19:26:22
cf40dc06,price_sensitive,v3-profit-seeker-p2-patched,4287.0,1270.01,0.2962,6.45,9.47,False,2026-01-31 05:13:12
d98d7cf9,price_sensitive,v1-balanced,6325.0,1298.3,0.2053,7.18,8.93,False,2026-01-01 07:57:56
38f25037,high_net_worth,v2-aesthetic-first,24286.5,3601.98,0.1483,7.93,9.81,False,2026-01-23 18:06:30
64def726,high_net_worth,v1-balanced,9015.0,1962.6,0.2177,6.7,8.22,False,2026-01-11 19:55:05
5128f2ae,standard,v2-aesthetic-first,7712.0,671.02,0.087,8.59,9.08,True,2026-01-07 04:41:55
e11bb3b8,price_sensitive,v3-profit-seeker-p2-patched,17160.0,3787.91,0.2207,5.97,7.72,False,2026-01-06 21:35:21
5a6f316d,price_sensitive,v2-aesthetic-first,3396.0,169.8,0.05,10.0,9.51,True,2026-01-26 17:55:43
5237b214,price_sensitive,v3-profit-seeker-p2-patched,17650.0,5253.42,0.2976,6.14,9.85,False,2026-01-04 13:42:15
7dd7801c,standard,v1-balanced,12565.0,2150.97,0.1712,7.83,8.67,False,2026-01-07 13:09:54
aaeb0c66,price_sensitive,v3-profit-seeker-p2-patched,10979.0,3121.6,0.2843,6.15,9.02,True,2026-01-31 14:02:10
10b7435c,standard,v1-balanced,8600.0,1517.62,0.1765,6.95,9.19,False,2026-01-03 19:28:01
70dc4436,standard,v2-aesthetic-first,13306.0,1109.45,0.0834,7.63,8.34,True,2026-01-09 21:16:55
1607e92d,price_sensitive,v2-aesthetic-first,11271.0,563.55,0.05,9.79,9.1,False,2026-01-12 01:19:13
7fca3469,price_sensitive,v3-profit-seeker-p2-patched,14923.0,5233.54,0.3507,6.17,9.31,True,2026-02-01 15:54:22
dcf71bac,price_sensitive,v1-balanced,11967.0,2535.52,0.2119,5.6,8.81,False,2026-01-12 19:23:46
f9d7d60e,standard,v3-profit-seeker-p2-patched,16343.0,3885.76,0.2378,5.07,9.77,True,2026-01-19 07:19:33
f1ddf526,price_sensitive,v2-aesthetic-first,17839.0,1778.02,0.0997,8.23,7.96,True,2026-02-05 18:34:28
d89f25f3,standard,v1-balanced,3230.0,585.52,0.1813,9.01,7.64,True,2026-01-14 11:56:38
5d6e47f8,price_sensitive,v3-profit-seeker-p2-patched,3558.0,894.18,0.2513,6.85,1.91,False,2026-01-08 04:39:06
bbf81f55,price_sensitive,v3-profit-seeker-p2-patched,12293.0,3014.63,0.2452,7.87,8.8,True,2026-01-22 17:17:52
4d9c8b2a,standard,v1-balanced,7459.0,1284.17,0.1722,8.28,6.94,False,2026-01-12 11:30:12
2f0bcfd2,standard,v3-profit-seeker-p2-patched,11963.0,2878.36,0.2406,5.75,9.38,True,2026-02-01 12:02:05
c85927bb,price_sensitive,v3-profit-seeker-p2-patched,16839.0,5640.26,0.335,7.05,7.31,False,2026-02-08 09:55:21
e2cf3df3,price_sensitive,v3-profit-seeker-p2-patched,8303.0,2227.24,0.2682,6.07,7.39,False,2026-02-08 23:01:39
6aba0a73,standard,v3-profit-seeker-p2-patched,3026.0,838.39,0.2771,6.59,9.12,False,2026-01-15 01:23:52
638fc448,high_net_worth,v2-aesthetic-first,4855.5,597.7,0.1231,7.87,7.94,False,2026-01-29 16:01:46
64c09d20,price_sensitive,v2-aesthetic-first,3465.0,291.13,0.084,7.94,9.1,False,2026-01-26 16:13:29
7b745c6b,price_sensitive,v3-profit-seeker-p2-patched,19324.0,4797.86,0.2483,6.43,9.43,False,2026-01-24 13:28:42
898d55fc,price_sensitive,v1-balanced,16756.0,2505.71,0.1495,8.88,9.83,True,2026-01-24 08:43:12
73e10c29,standard,v2-aesthetic-first,18799.0,1013.47,0.0539,9.06,9.12,False,2026-01-01 02:10:34
39d121f6,high_net_worth,v2-aesthetic-first,11587.5,976.34,0.0843,9.53,8.5,False,2026-01-19 08:22:27
c1f4a599,high_net_worth,v1-balanced,23785.5,4289.36,0.1803,6.8,8.78,False,2026-01-30 20:12:59
9c08de40,standard,v3-profit-seeker-p2-patched,4336.0,1093.86,0.2523,7.63,7.07,True,2026-01-09 11:08:42
44f83891,standard,v1-balanced,4513.0,539.5,0.1195,7.95,7.92,False,2026-01-29 03:20:23
f2174bf3,price_sensitive,v3-profit-seeker-p2-patched,3058.0,702.7,0.2298,5.52,8.75,True,2026-01-23 10:04:45
1ad6186d,standard,v2-aesthetic-first,9798.0,489.9,0.05,8.87,9.07,False,2026-02-08 20:21:00
e70c8d24,price_sensitive,v2-aesthetic-first,8227.0,940.34,0.1143,8.37,7.79,True,2026-01-17 04:46:31
a7ec985f,high_net_worth,v2-aesthetic-first,21985.5,1624.59,0.0739,8.73,7.13,False,2026-01-01 01:00:47
59af8f19,price_sensitive,v3-profit-seeker-p2-patched,14387.0,3708.08,0.2577,7.49,8.33,True,2026-02-01 05:18:51
017d3932,price_sensitive,v1-balanced,6268.0,846.49,0.135,7.33,6.85,False,2026-01-20 23:41:29
6b06d784,price_sensitive,v3-profit-seeker-p2-patched,12231.0,2901.53,0.2372,5.4,9.22,False,2026-01-22 21:03:48
eb7e648a,standard,v1-balanced,5441.0,1143.21,0.2101,7.84,5.63,False,2026-01-20 06:22:34
f31a05bf,price_sensitive,v3-profit-seeker-p2-patched,17594.0,4483.74,0.2548,6.93,8.84,False,2026-01-27 07:09:19
c9b9a8e1,price_sensitive,v3-profit-seeker-p2-patched,13381.0,3645.36,0.2724,5.13,7.77,False,2026-01-10 19:31:43
09e635a9,standard,v1-balanced,9173.0,1382.2,0.1507,8.24,9.89,False,2026-01-12 13:13:25
2362d010,high_net_worth,v2-aesthetic-first,8908.5,661.96,0.0743,9.05,7.83,False,2026-01-13 04:39:59
e365f5a8,price_sensitive,v3-profit-seeker-p2-patched,16761.0,4210.7,0.2512,8.69,8.22,False,2026-01-10 03:18:56
8c00a453,standard,v3-profit-seeker-p2-patched,12528.0,3532.61,0.282,6.16,9.15,False,2026-01-13 02:40:48
d71f3e14,price_sensitive,v1-balanced,6238.0,1455.14,0.2333,6.94,7.57,True,2026-01-25 02:28:43
a432c551,standard,v3-profit-seeker-p2-patched,10307.0,2810.11,0.2726,7.13,8.57,True,2026-02-01 13:57:28
c9c340d1,price_sensitive,v1-balanced,18539.0,2971.23,0.1603,7.04,8.76,False,2026-01-25 01:10:59
98211944,high_net_worth,v2-aesthetic-first,22351.5,1530.22,0.0685,8.08,7.31,False,2026-01-30 05:00:24
ff092911,standard,v3-profit-seeker-p2-patched,14934.0,3174.78,0.2126,8.97,8.3,True,2026-02-10 16:02:39
daeccd30,standard,v1-balanced,4102.0,606.95,0.148,7.58,7.18,True,2026-01-14 20:06:12
06e4a7ab,standard,v3-profit-seeker-p2-patched,15186.0,3299.71,0.2173,7.46,9.39,False,2026-02-08 16:44:09
