plan_id,user_segment,agent_version,total_revenue,net_profit,profit_margin,aesthetic_score,logic_score,is_converted,created_at
ba166d81,standard,v2-aesthetic-first,11565.0,1578.3,0.1365,9.19,4.63,True,2026-01-31 13:19:36
4b3c56b7,price_sensitive,v3-profit-seeker-p3-tiered,17306.0,4540.85,0.2624,7.72,8.82,False,2026-02-06 17:29:30
d1e63f94,price_sensitive,v1-balanced,19812.0,3523.73,0.1779,7.19,7.78,False,2026-01-04 22:24:30
5564244a,price_sensitive,v3-profit-seeker-p3-tiered,11711.0,3438.69,0.2936,5.9,7.28,False,2026-01-22 00:13:41
031a723a,standard,v2-aesthetic-first,15865.0,793.25,0.05,9.85,8.35,False,2026-01-09 14:30:55
62091c69,high_net_worth,v1-balanced,23380.5,4901.02,0.2096,6.88,7.99,False,2026-01-07 02:30:24
ac851641,high_net_worth,v2-aesthetic-first,10677.0,533.85,0.05,9.16,9.81,True,2026-01-17 04:57:43
78a7c9e4,price_sensitive,v3-profit-seeker-p3-tiered,6061.0,1591.66,0.2626,6.31,7.84,False,2026-02-02 17:57:00
2fc27b39,price_sensitive,v1-balanced,11425.0,2343.57,0.2051,7.74,9.46,False,2026-02-09 23:30:21
c6d791dd,standard,v1-balanced,6716.0,1619.26,0.2411,8.01,7.77,False,2026-01-21 18:59:25
0635fbf4,price_sensitive,v3-profit-seeker-p3-tiered,8295.0,2003.37,0.2415,6.23,9.13,True,2026-01-05 12:21:05
b372dba3,price_sensitive,v3-profit-seeker-p3-tiered,13833.0,3914.02,0.2829,5.46,8.17,False,2026-02-09 13:29:22
683f12bc,price_sensitive,v3-profit-seeker-p3-tiered,10995.0,2897.58,0.2635,5.61,7.69,False,2026-01-05 01:49:05
2c796f4c,price_sensitive,v3-profit-seeker-p3-tiered,3091.0,800.27,0.2589,6.12,4.09,False,2026-01-29 13:26:43
c9df51a7,high_net_worth,v2-aesthetic-first,16180.5,1065.07,0.0658,7.59,9.44,False,2026-01-16 15:53:11
9fbaf7d4,high_net_worth,v1-balanced,17442.0,3219.78,0.1846,6.95,9.47,False,2026-01-23 06:25:17
44baef40,price_sensitive,v3-profit-seeker-p3-tiered,15176.0,3088.78,0.2035,8.38,7.31,True,2026-01-10 11:10:56
fca5c222,standard,v2-aesthetic-first,10307.0,515.35,0.05,8.2,9.58,False,2026-01-08 12:14:15
138caf3d,price_sensitive,v3-profit-seeker-p3-tiered,7952.0,1983.86,0.2495,5.23,6.74,False,2026-02-04 20:06:16
11c6e11f,price_sensitive,v3-profit-seeker-p3-tiered,13579.0,4091.21,0.3013,6.67,7.49,False,2026-01-25 17:30:42
2db664fc,high_net_worth,v2-aesthetic-first,23547.0,1334.89,0.0567,9.38,5.62,True,2026-01-20 15:20:58
5b1e7f2a,high_net_worth,v2-aesthetic-first,12033.0,648.81,0.0539,9.33,8.71,False,2026-01-11 06:57:25
82714a8c,high_net_worth,v2-aesthetic-first,21025.5,2165.63,0.103,8.84,8.07,True,2026-01-10 00:33:53
676d1a0e,price_sensitive,v1-balanced,11246.0,2185.34,0.1943,7.08,9.22,False,2026-01-07 12:21:11
98930335,standard,v1-balanced,6578.0,778.52,0.1184,8.74,9.58,True,2026-01-15 20:57:04
6548546b,price_sensitive,v1-balanced,10173.0,1693.11,0.1664,6.77,9.23,False,2026-01-03 06:03:12
8823e2f7,standard,v3-profit-seeker-p3-tiered,13085.0,2519.68,0.1926,7.21,9.34,False,2026-01-22 05:09:18
7e361407,high_net_worth,v2-aesthetic-first,19855.5,1697.47,0.0855,9.14,9.95,False,2026-02-08 19:05:33
d0ebb170,price_sensitive,v3-profit-seeker-p3-tiered,5393.0,1364.5,0.253,7.91,9.85,True,2026-02-09 09:22:27
dc5314f5,price_sensitive,v3-profit-seeker-p3-tiered,7074.0,1835.31,0.2594,5.86,9.74,False,2026-02-06 01:35:45
38f58a20,standard,v1-balanced,3050.0,447.62,0.1468,7.64,8.09,False,2026-01-10 06:35:31
25c5f724,standard,v2-aesthetic-first,10843.0,1315.47,0.1213,8.69,8.69,False,2026-01-09 08:57:34
216e3853,price_sensitive,v1-balanced,4008.0,772.7,0.1928,7.08,9.39,False,2026-01-21 11:13:48
64cf4a18,high_net_worth,v2-aesthetic-first,6298.5,388.43,0.0617,9.06,9.92,False,2026-01-20 04:03:49
396b2836,high_net_worth,v3-profit-seeker-p3-tiered,24015.0,5775.18,0.2405,7.66,8.06,False,2026-01-21 10:20:08
4619a3f4,standard,v3-profit-seeker-p3-tiered,5197.0,1531.28,0.2946,5.85,9.86,False,2026-01-06 22:42:57
28383000,standard,v2-aesthetic-first,18945.0,2528.71,0.1335,7.46,5.08,True,2026-02-09 22:48:16
8b3e4c00,price_sensitive,v3-profit-seeker-p3-tiered,13557.0,3640.85,0.2686,6.0,8.63,False,2026-01-27 04:48:10
0c31cff1,price_sensitive,v3-profit-seeker-p3-tiered,10642.0,2394.51,0.225,6.43,8.13,True,2026-01-08 20:19:43
c0a2bd65,price_sensitive,v2-aesthetic-first,19405.0,2411.4,0.1243,8.76,9.89,True,2026-01-22 09:04:45
5a5be35b,price_sensitive,v1-balanced,8043.0,1360.39,0.1691,7.15,8.86,False,2026-01-23 22:43:18
c17fb58e,high_net_worth,v2-aesthetic-first,20902.5,1881.15,0.09,8.07,9.95,True,2026-01-17 01:33:01
2e2d4b15,price_sensitive,v3-profit-seeker-p3-tiered,8597.0,2530.48,0.2943,5.92,9.76,False,2026-01-04 01:22:30
58b21ab2,standard,v1-balanced,3296.0,741.96,0.2251,7.92,9.3,False,2026-01-21 17:01:12
998cfeca,standard,v2-aesthetic-first,3798.0,355.61,0.0936,7.22,9.92,True,2026-01-14 06:04:16
0da3b3cd,price_sensitive,v3-profit-seeker-p3-tiered,7616.0,2226.78,0.2924,6.55,4.83,False,2026-02-04 15:17:56
36f86d8c,high_net_worth,v2-aesthetic-first,29895.0,1507.27,0.0504,8.73,9.76,False,2026-01-05 08:52:34
b2a7ced9,price_sensitive,v3-profit-seeker-p3-tiered,7267.0,1890.77,0.2602,7.39,9.25,False,2026-01-12 02:32:41
d9af9a59,price_sensitive,v3-profit-seeker-p3-tiered,16868.0,3491.93,0.207,7.92,9.77,False,2026-01-07 10:59:32
1449c7ff,standard,v2-aesthetic-first,6346.0,619.17,0.0976,9.2,8.63,True,2026-01-30 23:51:01
76f4eba7,price_sensitive,v3-profit-seeker-p3-tiered,10951.0,2488.51,0.2272,6.44,4.98,True,2026-01-16 23:24:36
8280f8b9,standard,v3-profit-seeker-p3-tiered,8239.0,2873.35,0.3487,5.6,8.53,False,2026-02-09 16:00:01
ac9aa35a,price_sensitive,v3-profit-seeker-p3-tiered,18078.0,4206.1,0.2327,6.94,9.46,False,2026-01-24 11:11:54
f6a4e368,price_sensitive,v3-profit-seeker-p3-tiered,18218.0,4650.96,0.2553,6.24,8.98,False,2026-02-10 08:16:34
c019aeab,price_sensitive,v1-balanced,16988.0,3303.75,0.1945,7.16,9.71,False,2026-01-09 12:27:28
56304c7c,price_sensitive,v3-profit-seeker-p3-tiered,8898.0,2374.3,0.2668,6.04,7.61,False,2026-01-01 13:42:24
4ea2a4ec,price_sensitive,v3-profit-seeker-p3-tiered,13370.0,2541.52,0.1901,6.63,4.73,False,2026-02-06 15:36:41
dae53f9b,standard,v1-balanced,17215.0,3523.41,0.2047,8.28,8.63,True,2026-01-09 03:47:20
78bd80f6,standard,v3-profit-seeker-p3-tiered,7720.0,1588.36,0.2057,6.55,4.71,False,2026-01-07 05:39:02
8af11c53,price_sensitive,v3-profit-seeker-p3-tiered,15141.0,3766.16,0.2487,6.5,8.45,False,2026-01-02 03:36:27
0d96528f,price_sensitive,v3-profit-seeker-p3-tiered,15812.0,3740.16,0.2365,6.36,9.06,False,2026-02-09 21:23:54
e9fb3e73,high_net_worth,v2-aesthetic-first,19926.0,1636.95,0.0822,9.49,6.24,False,2026-01-14 20:00:41
c3e567a8,high_net_worth,v2-aesthetic-first,23928.0,2973.72,0.1243,8.58,9.33,False,2026-01-11 01:22:40
3ea7aa72,price_sensitive,v1-balanced,12216.0,1953.07,0.1599,8.54,9.34,False,2026-01-10 13:55:00
7fe83dcf,standard,v1-balanced,14791.0,2561.64,0.1732,6.43,7.58,True,2026-01-17 17:23:25
b4293de1,standard,v1-balanced,3316.0,620.85,0.1872,8.03,6.56,False,2026-01-13 17:20:05
df5805e1,standard,v3-profit-seeker-p3-tiered,14651.0,3737.64,0.2551,7.8,5.85,False,2026-01-17 19:07:52
0deadf2d,price_sensitive,v3-profit-seeker-p3-tiered,6219.0,1608.84,0.2587,6.51,8.04,True,2026-01-25 06:00:37
77e82ca4,standard,v1-balanced,3350.0,703.07,0.2099,6.74,9.61,False,2026-02-05 12:00:56
19cab5f1,price_sensitive,v1-balanced,6044.0,1044.86,0.1729,7.82,9.72,False,2026-01-21 01:11:26
ce633045,price_sensitive,v3-profit-seeker-p3-tiered,15915.0,3472.06,0.2182,6.2,9.34,True,2026-01-11 12:55:02
7cba834d,price_sensitive,v3-profit-seeker-p3-tiered,7380.0,1584.02,0.2146,6.57,7.96,False,2026-01-08 05:02:54
b919d866,price_sensitive,v3-profit-seeker-p3-tiered,5511.0,1304.15,0.2366,5.48,9.92,False,2026-01-18 21:49:46
ff363746,high_net_worth,v2-aesthetic-first,13659.0,682.95,0.05,9.01,9.08,False,2026-01-19 15:32:44
4d84f9e1,high_net_worth,v2-aesthetic-first,28266.0,1413.3,0.05,8.68,7.41,False,2026-01-03 15:58:36
dabb1a45,standard,v3-profit-seeker-p3-tiered,12682.0,3331.81,0.2627,6.86,7.59,False,2026-01-28 06:14:18
a63c16f7,price_sensitive,v1-balanced,13836.0,2515.58,0.1818,8.11,9.02,True,2026-01-08 16:51:00
84794f4e,standard,v3-profit-seeker-p3-tiered,19494.0,4714.39,0.2418,5.81,9.4,False,2026-01-22 13:07:29
715c974b,price_sensitive,v2-aesthetic-first,11023.0,551.15,0.05,8.05,8.35,False,2026-01-28 04:06:11
ca3365f9,price_sensitive,v1-balanced,17302.0,1647.17,0.0952,8.15,8.55,True,2026-01-12 11:45:10
b6b68593,price_sensitive,v3-profit-seeker-p3-tiered,6128.0,1424.12,0.2324,6.46,4.62,True,2026-01-09 04:48:55
a75d3e50,price_sensitive,v3-profit-seeker-p3-tiered,17150.0,4356.66,0.254,7.4,9.69,False,2026-02-06 09:34:03
0a1e2b9f,high_net_worth,v2-aesthetic-first,6178.5,614.87,0.0995,9.4,6.77,True,2026-01-15 07:29:32
47e471e0,price_sensitive,v3-profit-seeker-p3-tiered,14950.0,3739.69,0.2501,7.5,9.6,False,2026-01-20 19:45:29
7540e3bd,price_sensitive,v3-profit-seeker-p3-tiered,4977.0,1195.93,0.2403,7.97,9.86,True,2026-01-17 17:33:54
0d6b0e51,price_sensitive,v3-profit-seeker-p3-tiered,3611.0,900.79,0.2495,8.04,5.34,False,2026-01-01 02:53:48
47819efd,price_sensitive,v3-profit-seeker-p3-tiered,11914.0,3603.23,0.3024,5.98,8.51,False,2026-01-05 02:20:09
c6532e0b,price_sensitive,v3-profit-seeker-p3-tiered,13743.0,3778.96,0.275,7.16,9.61,False,2026-01-10 18:12:49
55ef3221,price_sensitive,v3-profit-seeker-p3-tiered,19250.0,4590.47,0.2385,7.67,5.48,False,2026-01-05 03:08:20
979832e3,price_sensitive,v3-profit-seeker-p3-tiered,4450.0,1147.96,0.258,6.58,9.51,False,2026-02-04 12:19:41
3d08d3c6,standard,v1-balanced,11732.0,2242.22,0.1911,7.58,8.43,False,2026-01-19 23:15:30
a8c5bbce,standard,v3-profit-seeker-p3-tiered,19841.0,5055.74,0.2548,7.07,8.09,False,2026-01-14 22:06:36
d3900996,price_sensitive,v3-profit-seeker-p3-tiered,18675.0,4615.04,0.2471,6.67,9.98,False,2026-01-01 07:50:04
846bac5d,high_net_worth,v2-aesthetic-first,17197.5,3027.93,0.1761,9.02,5.48,True,2026-01-18 00:52:47
1af7cd49,high_net_worth,v2-aesthetic-first,15780.0,1827.17,0.1158,9.15,8.88,True,2026-01-10 21:59:35
6c2a6da7,price_sensitive,v1-balanced,3302.0,617.68,0.1871,6.25,7.68,False,2026-01-01 12:54:56
6b0e4168,high_net_worth,v1-balanced,6013.5,1386.68,0.2306,7.26,7.98,False,2026-01-09 02:18:20
101b2231,price_sensitive,v1-balanced,6509.0,1393.08,0.214,6.43,9.78,True,2026-02-09 17:50:28
2f1158cc,price_sensitive,v1-balanced,12763.0,3241.3,0.254,6.9,7.45,False,2026-01-20 14:38:06
e12a7a30,high_net_worth,v1-balanced,25000.5,3305.93,0.1322,9.32,6.49,False,2026-01-12 00:57:17
d3bb1351,standard,v2-aesthetic-first,17885.0,2167.38,0.1212,8.5,7.76,True,2026-02-09 10:59:46
23880091,standard,v3-profit-seeker-p3-tiered,12104.0,2361.13,0.1951,6.4,9.84,False,2026-01-02 20:50:46
d6e5c2ff,standard,v2-aesthetic-first,17711.0,977.17,0.0552,7.72,9.85,True,2026-02-09 13:06:38
bae1df85,price_sensitive,v3-profit-seeker-p3-tiered,18614.0,4425.42,0.2377,6.85,6.71,True,2026-01-13 06:40:09
b1d66a3a,price_sensitive,v3-profit-seeker-p3-tiered,17556.0,3866.97,0.2203,7.67,5.0,True,2026-01-08 16:38:07
31232d5f,price_sensitive,v3-profit-seeker-p3-tiered,16848.0,4595.91,0.2728,6.54,7.24,False,2026-01-27 22:57:20
bef04847,price_sensitive,v2-aesthetic-first,19295.0,1229.5,0.0637,8.15,8.79,False,2026-02-01 02:28:29
5e1d170f,price_sensitive,v3-profit-seeker-p3-tiered,3073.0,572.32,0.1862,7.78,8.31,False,2026-02-01 10:16:36
dfc7ca3e,price_sensitive,v3-profit-seeker-p3-tiered,6962.0,1541.13,0.2214,7.56,7.23,False,2026-01-19 07:53:16
53747579,price_sensitive,v3-profit-seeker-p3-tiered,8452.0,2207.05,0.2611,7.01,8.48,False,2026-01-21 08:02:30
a1ad08b1,price_sensitive,v3-profit-seeker-p3-tiered,15132.0,4127.89,0.2728,7.54,8.39,False,2026-01-30 00:46:39
2a409854,standard,v3-profit-seeker-p3-tiered,5893.0,1588.01,0.2695,7.48,6.94,False,2026-01-27 23:47:14
755efb49,price_sensitive,v1-balanced,7979.0,2264.11,0.2838,6.2,5.01,False,2026-01-13 17:00:48
a0bb0e7d,standard,v2-aesthetic-first,3903.0,195.15,0.05,8.78,9.31,False,2026-01-14 08:11:10
6a9d1909,standard,v2-aesthetic-first,15400.0,770.0,0.05,9.26,8.71,False,2026-01-26 16:11:27
a4efd928,standard,v3-profit-seeker-p3-tiered,7480.0,1962.3,0.2623,7.19,7.88,False,2026-02-06 22:46:32
677d6bea,price_sensitive,v1-balanced,5054.0,768.81,0.1521,8.7,8.55,False,2026-01-03 13:26:56
d99c5baa,price_sensitive,v3-profit-seeker-p3-tiered,6670.0,1224.52,0.1836,8.32,6.28,False,2026-01-19 16:10:11
af2b39a3,standard,v2-aesthetic-first,10882.0,782.28,0.0719,8.33,8.14,False,2026-01-30 12:41:26
ee1325f2,standard,v3-profit-seeker-p3-tiered,7090.0,1682.31,0.2373,7.31,9.87,True,2026-01-19 08:23:50
8f362db1,high_net_worth,v2-aesthetic-first,5040.0,442.06,0.0877,9.08,9.54,True,2026-02-09 11:51:55
4a4f4675,price_sensitive,v3-profit-seeker-p3-tiered,6227.0,1585.26,0.2546,6.65,7.5,True,2026-01-07 20:30:06
76960b35,standard,v2-aesthetic-first,10521.0,668.37,0.0635,9.33,9.56,True,2026-01-29 07:54:16
12e83cf3,price_sensitive,v2-aesthetic-first,18120.0,1347.51,0.0744,8.91,9.26,True,2026-01-20 21:12:03
57b1a325,price_sensitive,v1-balanced,12397.0,2261.83,0.1824,7.72,8.72,False,2026-01-02 08:34:09
d128a6ac,price_sensitive,v3-profit-seeker-p3-tiered,7451.0,2217.94,0.2977,6.88,7.96,False,2026-02-09 00:42:13
c08eda56,price_sensitive,v3-profit-seeker-p3-tiered,18702.0,4712.73,0.252,6.52,7.87,False,2026-01-30 20:26:40
b132505b,price_sensitive,v3-profit-seeker-p3-tiered,3104.0,768.65,0.2476,6.25,8.92,True,2026-01-04 00:57:32
6225b631,price_sensitive,v3-profit-seeker-p3-tiered,4200.0,846.03,0.2014,8.47,9.3,False,2026-01-20 08:03:30
1bec3b2a,high_net_worth,v3-profit-seeker-p3-tiered,6283.5,1475.33,0.2348,7.7,8.66,False,2026-01-26 07:43:46
cd4eccf3,price_sensitive,v1-balanced,13857.0,2356.79,0.1701,8.29,9.56,False,2026-01-15 07:23:45
441a954f,standard,v1-balanced,4536.0,962.99,0.2123,7.75,7.27,True,2026-01-20 10:19:02
bc4238e9,price_sensitive,v3-profit-seeker-p3-tiered,17927.0,4197.15,0.2341,6.24,6.61,True,2026-01-09 07:55:35
af7fc091,price_sensitive,v2-aesthetic-first,15778.0,1160.88,0.0736,8.38,9.44,False,2026-01-08 07:30:37
5ad505b8,high_net_worth,v2-aesthetic-first,4789.5,239.48,0.05,8.88,7.37,False,2026-01-12 05:59:07
8bb14b38,price_sensitive,v1-balanced,9926.0,1023.51,0.1031,8.29,8.4,True,2026-01-29 05:04:21
835af1de,standard,v2-aesthetic-first,4526.0,474.12,0.1048,8.87,6.5,False,2026-01-07 10:53:16
52133201,price_sensitive,v2-aesthetic-first,15436.0,1954.7,0.1266,8.58,7.18,True,2026-01-26 05:52:14
a94bc741,price_sensitive,v3-profit-seeker-p3-tiered,5159.0,1185.28,0.2298,7.97,3.86,True,2026-01-09 01:18:07
5e7b5483,high_net_worth,v2-aesthetic-first,23028.0,2467.43,0.1071,8.19,8.66,False,2026-01-28 12:47:37
5dfda159,price_sensitive,v3-profit-seeker-p3-tiered,17890.0,4081.27,0.2281,6.35,5.45,False,2026-01-31 17:51:52
5a9d3a89,standard,v3-profit-seeker-p3-tiered,10260.0,2749.47,0.268,7.92,4.7,False,2026-01-09 05:00:51
e09c331d,standard,v1-balanced,6929.0,1605.77,0.2317,5.71,9.16,True,2026-02-04 08:40:14
34a32acb,standard,v3-profit-seeker-p3-tiered,4858.0,1216.62,0.2504,7.53,5.65,True,2026-01-01 01:58:14
7bf093bd,standard,v2-aesthetic-first,18372.0,2447.37,0.1332,9.25,7.53,True,2026-01-27 03:48:51
426f3e94,price_sensitive,v3-profit-seeker-p3-tiered,4445.0,907.26,0.2041,7.84,9.08,False,2026-01-14 00:34:42
67836ffe,price_sensitive,v1-balanced,3607.0,826.44,0.2291,7.44,7.28,True,2026-01-29 20:44:57
edf8da35,high_net_worth,v1-balanced,13275.0,2885.96,0.2174,6.98,9.12,False,2026-01-09 01:00:42
13398f34,high_net_worth,v2-aesthetic-first,27094.5,2331.46,0.086,8.18,9.18,False,2026-01-15 10:33:40
6aca2426,price_sensitive,v1-balanced,12609.0,2122.98,0.1684,7.33,8.19,True,2026-02-02 14:43:48
15510446,standard,v2-aesthetic-first,8874.0,443.7,0.05,9.34,7.66,True,2026-02-01 11:18:56
db3f29da,high_net_worth,v2-aesthetic-first,29238.0,2275.68,0.0778,8.43,7.05,True,2026-01-27 20:55:39
5c3e1158,high_net_worth,v2-aesthetic-first,14089.5,1752.66,0.1244,8.44,8.27,False,2026-01-11 12:52:38
a0c2717b,high_net_worth,v2-aesthetic-first,19017.0,2852.47,0.15,8.28,9.31,True,2026-01-26 22:24:46
2f2dda48,price_sensitive,v1-balanced,13104.0,2633.8,0.201,7.87,9.05,True,2026-01-16 09:47:56
b1db185c,price_sensitive,v1-balanced,7247.0,1287.23,0.1776,8.74,7.13,False,2026-01-30 02:39:33
75458116,price_sensitive,v3-profit-seeker-p3-tiered,14550.0,3299.38,0.2268,7.82,7.15,False,2026-02-02 13:32:31
16b47633,price_sensitive,v3-profit-seeker-p3-tiered,4156.0,1130.17,0.2719,6.86,7.32,False,2026-01-24 00:38:20
6047654a,price_sensitive,v1-balanced,17123.0,3624.73,0.2117,7.22,9.81,False,2026-01-19 10:14:23
d5102c04,price_sensitive,v3-profit-seeker-p3-tiered,18708.0,5727.48,0.3062,6.12,9.28,False,2026-02-10 09:08:59
5607f9f1,price_sensitive,v3-profit-seeker-p3-tiered,16565.0,3346.37,0.202,6.54,8.99,False,2026-01-14 12:26:44
5e08e9d8,high_net_worth,v2-aesthetic-first,25566.0,2183.31,0.0854,9.92,4.74,False,2026-01-31 12:49:52
906c31e6,price_sensitive,v3-profit-seeker-p3-tiered,9492.0,1638.93,0.1727,8.56,8.56,True,2026-02-05 15:35:01
32c3ed8a,high_net_worth,v2-aesthetic-first,10366.5,683.08,0.0659,9.47,9.23,True,2026-01-14 10:09:47
51cda95d,high_net_worth,v2-aesthetic-first,13485.0,674.25,0.05,9.64,8.02,False,2026-01-29 05:27:21
1cbcf8cd,price_sensitive,v3-profit-seeker-p3-tiered,4764.0,1276.1,0.2679,8.51,6.51,False,2026-01-21 16:41:33
28edafb1,high_net_worth,v2-aesthetic-first,6190.5,767.32,0.124,7.64,6.19,False,2026-01-13 13:21:58
3ae19825,standard,v1-balanced,6596.0,1313.05,0.1991,8.1,9.56,True,2026-01-10 09:03:55
eed69d8c,price_sensitive,v3-profit-seeker-p3-tiered,16739.0,4291.67,0.2564,6.91,9.5,False,2026-02-04 08:52:34
94249f9b,price_sensitive,v1-balanced,16635.0,3312.96,0.1992,6.34,9.23,True,2026-01-02 11:49:50
67345541,price_sensitive,v3-profit-seeker-p3-tiered,17753.0,4662.74,0.2626,7.06,9.53,False,2026-01-04 02:34:48
d0b3678a,standard,v2-aesthetic-first,6099.0,304.95,0.05,8.93,9.6,False,2026-02-02 04:24:26
ecc096ce,price_sensitive,v3-profit-seeker-p3-tiered,15201.0,4091.81,0.2692,6.38,6.93,False,2026-01-15 16:50:44
0edb508e,high_net_worth,v2-aesthetic-first,14598.0,729.9,0.05,9.59,7.22,False,2026-01-30 08:27:59
f0151b5e,standard,v2-aesthetic-first,14248.0,880.65,0.0618,8.81,9.66,True,2026-02-03 04:10:51
f55dacd6,standard,v2-aesthetic-first,12150.0,1429.45,0.1176,9.06,7.84,False,2026-02-03 09:26:27
e9ac7db1,standard,v2-aesthetic-first,18709.0,2008.32,0.1073,9.39,6.86,True,2026-01-10 22:51:30
54288333,price_sensitive,v1-balanced,14925.0,3049.26,0.2043,7.42,9.03,True,2026-01-30 21:22:30
1c8e3567,standard,v1-balanced,18974.0,5107.15,0.2692,6.41,6.46,False,2026-01-08 18:10:09
e981cf18,standard,v2-aesthetic-first,12412.0,1222.6,0.0985,9.03,7.99,True,2026-02-05 08:34:20
9de86a97,price_sensitive,v1-balanced,4325.0,989.91,0.2289,6.01,9.68,False,2026-01-13 23:00:55
f82b6e4b,price_sensitive,v3-profit-seeker-p3-tiered,10444.0,2340.56,0.2241,5.8,9.36,False,2026-01-26 09:13:09
17118852,high_net_worth,v2-aesthetic-first,18099.0,904.95,0.05,8.31,7.88,False,2026-01-27 14:45:52
78125f1f,price_sensitive,v2-aesthetic-first,15960.0,1857.57,0.1164,9.78,9.73,True,2026-02-07 19:59:00
553c0064,price_sensitive,v3-profit-seeker-p3-tiered,10001.0,2503.9,0.2504,7.54,8.42,False,2026-01-08 13:54:25
c20266bc,price_sensitive,v3-profit-seeker-p3-tiered,10301.0,2604.68,0.2529,6.74,9.19,False,2026-01-31 21:59:12
3dff177f,high_net_worth,v2-aesthetic-first,15910.5,795.53,0.05,9.93,9.71,False,2026-01-13 18:21:49
2d47f2e0,price_sensitive,v3-profit-seeker-p3-tiered,13948.0,3879.0,0.2781,6.56,7.04,False,2026-01-17 20:53:16
53209d57,high_net_worth,v2-aesthetic-first,10425.0,551.27,0.0529,9.57,8.08,True,2026-01-06 21:41:34
98e5dfe3,standard,v2-aesthetic-first,8140.0,721.89,0.0887,9.0,7.42,True,2026-01-23 19:23:28
4bdf5044,price_sensitive,v1-balanced,15134.0,2656.63,0.1755,7.56,7.33,True,2026-01-21 07:51:10
5499fcb4,standard,v1-balanced,6729.0,1314.72,0.1954,6.51,9.75,False,2026-02-03 23:21:20
c5097da3,high_net_worth,v2-aesthetic-first,6043.5,334.83,0.0554,9.39,8.56,False,2026-01-23 09:03:54
4910aaca,price_sensitive,v3-profit-seeker-p3-tiered,9737.0,2084.1,0.214,7.09,8.65,False,2026-01-18 01:32:59
95bd37ee,price_sensitive,v3-profit-seeker-p3-tiered,17555.0,5094.64,0.2902,5.65,8.64,False,2026-02-05 17:02:46
79b64495,price_sensitive,v3-profit-seeker-p3-tiered,8233.0,1431.91,0.1739,7.77,7.2,False,2026-01-24 23:20:15
9f519385,high_net_worth,v2-aesthetic-first,10651.5,1056.56,0.0992,8.86,9.8,True,2026-01-10 15:42:18
939dcd56,price_sensitive,v3-profit-seeker-p3-tiered,10805.0,2560.95,0.237,6.57,8.76,False,2026-01-06 00:15:38
a5f72835,standard,v1-balanced,12010.0,2993.92,0.2493,6.32,6.51,False,2026-01-02 03:39:32
d7a5ff2f,standard,v2-aesthetic-first,12547.0,798.31,0.0636,9.26,5.74,False,2026-02-06 05:05:43
9e158870,high_net_worth,v2-aesthetic-first,15262.5,1276.72,0.0837,8.16,9.24,True,2026-01-21 12:34:16
832f0fdd,price_sensitive,v3-profit-seeker-p3-tiered,6400.0,1575.58,0.2462,6.77,9.63,False,2026-02-07 13:37:33
c91257c1,standard,v2-aesthetic-first,18996.0,1782.59,0.0938,8.67,9.85,True,2026-01-07 09:46:06
5f6375d9,price_sensitive,v3-profit-seeker-p3-tiered,8791.0,2161.43,0.2459,7.88,8.29,True,2026-02-03 08:02:59
fa036739,standard,v3-profit-seeker-p3-tiered,14294.0,2892.82,0.2024,6.38,7.83,True,2026-01-23 08:17:23
05b7905c,price_sensitive,v3-profit-seeker-p3-tiered,19095.0,6158.94,0.3225,6.12,9.39,False,2026-02-02 08:41:03
56420d71,price_sensitive,v3-profit-seeker-p3-tiered,8641.0,2270.28,0.2627,6.47,5.51,False,2026-01-24 11:11:41
f23f2efe,price_sensitive,v3-profit-seeker-p3-tiered,13571.0,3010.87,0.2219,6.27,8.71,False,2026-01-09 06:59:54
3c2f97c7,price_sensitive,v3-profit-seeker-p3-tiered,16916.0,4676.6,0.2765,7.4,4.57,False,2026-02-04 05:26:46
f3e39c42,high_net_worth,v1-balanced,20083.5,2517.44,0.1253,8.67,5.91,True,2026-02-05 16:34:59
c5234540,price_sensitive,v3-profit-seeker-p3-tiered,16666.0,4866.1,0.292,6.56,8.42,False,2026-01-22 19:24:41
8391ddbe,high_net_worth,v2-aesthetic-first,6447.0,371.75,0.0577,9.04,5.27,False,2026-02-06 00:19:02
44f72c1e,price_sensitive,v1-balanced,4351.0,665.71,0.153,8.81,8.07,False,2026-01-01 10:03:00
738a1a8c,standard,v2-aesthetic-first,15229.0,2067.51,0.1358,8.49,9.72,True,2026-01-30 22:29:33
f00f8a61,standard,v1-balanced,14999.0,3081.93,0.2055,6.86,9.54,False,2026-01-13 03:22:58
c9a00543,price_sensitive,v3-profit-seeker-p3-tiered,3343.0,793.71,0.2374,5.61,8.05,False,2026-01-06 03:48:28
c962cfee,price_sensitive,v2-aesthetic-first,4407.0,234.42,0.0532,8.44,9.0,False,2026-02-09 15:04:58
7af345d1,high_net_worth,v2-aesthetic-first,26199.0,1729.36,0.066,8.74,5.52,True,2026-02-02 13:47:24
2556f832,price_sensitive,v1-balanced,10014.0,1595.95,0.1594,8.13,9.94,False,2026-01-05 15:25:57
75ecfb00,high_net_worth,v1-balanced,14212.5,2865.7,0.2016,6.25,7.9,False,2026-01-05 01:46:41
6cbd20e7,price_sensitive,v3-profit-seeker-p3-tiered,18931.0,4494.52,0.2374,6.72,6.81,False,2026-01-30 13:40:11
aaf740c4,price_sensitive,v3-profit-seeker-p3-tiered,15094.0,4247.97,0.2814,6.89,7.75,False,2026-01-23 12:56:17
